query_no,latency,aqp_std,aqp_aggregate,true_std,true_aggregate,count,relative_confidence_interval_error
10,0.06380380876362324,5264268030.114944,86420456987.42001,5213454938.337642,84873531469.0,717,0.0005986918524282472
10,0.06380380876362324,5068798804.997238,80121337570.34767,5039194430.8763685,79538476539.0,674,0.0003722019255215903
10,0.06380380876362324,5051102416.855286,79562835008.39223,5038053831.077603,79461468513.0,673,0.00016421274388539068
10,0.06380380876362324,4914979656.703995,75332026432.06036,4708256062.818155,69588651794.0,591,0.0029706509402968972
10,0.06380380876362324,4929836228.452744,75788158540.558,4908043650.399054,75311646475.0,637,0.0002893653116576609
10,0.06380380876362324,5023561267.501984,78697498406.28503,4963661709.655094,77587035088.0,661,0.0007720305045675584
10,0.06380380876362324,4791202950.333771,71585294342.7872,4762754407.63879,70631865695.0,595,0.0004027720691652986
10,0.06380380876362324,4805735936.851425,72020250367.39117,4762122445.586656,71095801797.0,603,0.0006134467881704078
10,0.06380380876362324,4727900989.344543,69706075495.87805,4830227187.795886,72826231212.0,615,0.0014050733746397918
11,0.016930323094129562,49073.053858640546,309549.7068504152,27907.46562205528,313320.0,342,0.06755262427098578
11,0.016930323094129562,46042.9152755214,272340.67160486226,28908.06406252166,307150.0,307,0.05578659030766643
11,0.016930323094129562,39183.03704621256,197074.10950489974,24103.146961045917,205919.99999999997,199,0.07323178945787996
11,0.016930323094129562,109571.88445890695,1544754.159291677,61413.0333591884,1580050.0,1792,0.030479320970677227
11,0.016930323094129562,209338.29244305938,5641415.987999714,118411.00172631476,5717850.0,6306,0.01590235678038854
11,0.016930323094129562,111946.45403901371,1612729.505814079,64143.784123434874,1639050.0,1768,0.029164863741544696
11,0.016930323094129562,41132.08177469106,217181.0969598996,23340.185025985094,223250.0,250,0.07969494624280389
11,0.016930323094129562,155790.55755180214,3124185.522082017,82920.23727034041,2965320.0,3468,0.02457418433135774
11,0.016930323094129562,145910.40135459322,2740739.6638803002,86164.4330265127,2891210.0,3047,0.02066469344256575
11,0.016930323094129562,65183.912570452085,546541.7970107475,37142.79782515844,548250.0,591,0.051146584122742624
11,0.016930323094129562,33364.74873657801,142837.644313161,17097.61975871211,130700.0,159,0.12446158361029763
11,0.016930323094129562,33840.13087762869,146716.1377210467,19619.74938294948,156310.0,174,0.09097550697126996
11,0.016930323094129562,153831.94653111603,3046087.417279036,81849.12813404054,2825640.0,3225,0.025474872381858797
11,0.016930323094129562,52298.427562435856,351441.302933163,27949.74528201539,320870.0,358,0.07588332433826929
11,0.016930323094129562,24663.856721865726,77771.75477311775,16347.918492027022,92740.0,88,0.08966937923052301
11,0.016930323094129562,78479.65122003306,792296.368346347,43697.13129738837,765240.0,831,0.04545308651226373
11,0.016930323094129562,62907.67451103253,508857.87840295036,33652.4797367312,491330.0,578,0.05954286278937034
11,0.016930323094129562,81546.18487526581,855325.3883988827,47522.99762560057,886579.9999999999,943,0.03837576670990237
11,0.016930323094129562,74690.63193391752,717840.2164710873,40501.87656514648,698470.0,806,0.04894806558445036
11,0.016930323094129562,23425.91626906242,69971.49539237881,12985.493383921845,67510.0,74,0.1546500205175615
11,0.016930323094129562,100074.27360622887,1288702.901227888,61138.50142195573,1427910.0,1477,0.027267665458098302
11,0.016930323094129562,90375.83717608568,1050548.2674463878,48934.46484960887,1001760.0,1135,0.04136856365444499
11,0.016930323094129562,97559.3195330773,1224955.444196409,55373.832402629145,1233990.0,1345,0.03418624715795765
11,0.016930323094129562,29452.03842998619,111017.20270458708,17070.359019462525,118770.0,132,0.10424921622062529
11,0.016930323094129562,31733.34611973862,129094.3338086129,13816.914239281678,102770.0,151,0.17433523285449976
11,0.016930323094129562,106031.05353310611,1446971.7729721712,60701.51106536522,1477860.0,1605,0.030672419896161266
11,0.016930323094129562,24009.92965101736,73608.21500810081,13665.800987310255,76090.0,85,0.135945967455738
11,0.016930323094129562,37445.60395235091,179886.14917421527,17695.792665392877,139030.0,168,0.14205431408298952
11,0.016930323094129562,28069.386693359556,100844.52809821356,21612.06810182691,147580.0,128,0.043754699766449696
11,0.016930323094129562,86904.13714176218,971770.3058414491,47938.7279528885,950020.0000000001,1064,0.04101535671762035
11,0.016930323094129562,45912.05491377192,270945.69751444977,27355.694893165743,298620.0,324,0.06214037914609262
11,0.016930323094129562,100739.12198918522,1305574.2990518704,59292.9292381982,1421310.0,1556,0.029160558042219516
11,0.016930323094129562,125386.27858354547,2023814.775982849,72736.27076766801,2097760.0,2252,0.02509820371056625
11,0.016930323094129562,82437.60481153068,873981.725019343,44588.58195298277,840200.0,962,0.04504763491852881
11,0.016930323094129562,50577.049119422096,328712.2488570032,29988.10660604596,342520.0,354,0.060110190684853834
11,0.016930323094129562,61922.87731314887,492929.0909321155,33767.54669954722,478239.99999999994,544,0.05887280573268997
11,0.016930323094129562,102934.18748312234,1363188.6229378595,51252.13581646902,1181710.0,1461,0.04373497022675049
11,0.016930323094129562,38582.4235949259,191037.98003178425,21478.452160088407,196150.0,227,0.0871984268918557
11,0.016930323094129562,35373.71892457601,160588.333043398,21239.61063219222,174140.0,183,0.0811652020924761
11,0.016930323094129562,43966.90768465964,248378.2004000916,24495.415551073824,247810.0,278,0.07857427922031322
11,0.016930323094129562,22419.63875971226,64001.398745930266,30792.47244153577,-70660.0,72,-0.11849467424035538
11,0.016930323094129562,84305.62997668842,914111.6042869448,46084.90162772359,890250.0,1011,0.04293257888117363
11,0.016930323094129562,203228.02930057235,5317171.201656537,114078.3907457896,5340720.0,5928,0.01669243820211184
11,0.016930323094129562,81924.71008101781,862907.6884618241,43839.60911134734,850200.0,1019,0.0447954610323106
11,0.016930323094129562,106081.1461687861,1447905.673270342,57866.72390201741,1407510.0,1602,0.034255118803254464
11,0.016930323094129562,15298.216629443108,29488.05408195193,6678.778482476321,23410.0,34,0.3681947093962745
11,0.016930323094129562,17403.679268655273,38290.82617032949,7011.8338735816815,24060.0,33,0.4319137736938317
11,0.016930323094129562,84983.86680852156,929295.4407423785,44875.71439543072,855300.0,984,0.046893665863545944
11,0.016930323094129562,51578.54316378501,341976.695405511,28188.696776784673,328190.0,368,0.07126922327615205
11,0.016930323094129562,14311.218737412008,25774.1319810756,6280.601752612859,18700.0,25,0.42944475854540903
11,0.016930323094129562,19437.930682446,48020.03178226867,12247.792729578841,55490.0,57,0.12957538210248978
